YHR126C	480	0.4	0.3	0.3	1.0	0.0	9.0	2.0
YKR084C	1836	0.4	0.3	0.3	314.0	465.0	375.0	448.0
YER121W	345	0.4	0.3	0.3	3.0	12.0	15.0	25.0
YCR046C	510	0.3	0.3	0.3	142.0	274.0	200.0	249.0
YKL204W	1899	0.4	0.3	0.4	245.0	465.0	317.0	446.0
YOR266W	1272	0.3	0.3	0.3	40.0	107.0	93.0	87.0
YDR393W	1371	0.4	0.3	0.3	52.0	149.0	118.0	103.0
YGL171W	1695	0.4	0.3	0.3	220.0	388.0	182.0	256.0
YPR194C	2634	0.4	0.3	0.3	29.0	59.0	1060.0	654.0
YGR019W	1416	0.5	0.3	0.3	222.0	441.0	537.0	425.0
YBL033C	1038	0.3	0.3	0.3	102.0	231.0	249.0	282.0
YJL188C	309	0.4	0.3	0.4	0.0	1.0	1.0	0.0
YLL057C	1239	0.4	0.3	0.3	7.0	8.0	89.0	75.0
YPL060C-A	3315	0.4	0.3	0.3	15.0	28.0	71.0	45.0
YNL229C	1065	0.4	0.3	0.3	132.0	289.0	174.0	232.0
YNL277W	1461	0.4	0.3	0.3	64.0	65.0	78.0	65.0
YMR040W	483	0.3	0.3	0.4	10.0	26.0	31.0	23.0
YDR077W	1017	0.7	0.3	0.3	2941.0	16960.0	10209.0	12197.0
YMR266W	2862	0.5	0.3	0.3	839.0	717.0	548.0	1113.0
YKR064W	2592	0.4	0.3	0.3	101.0	229.0	151.0	164.0
YPL089C	2031	0.4	0.3	0.3	98.0	271.0	115.0	259.0
YGR277C	918	0.3	0.3	0.3	105.0	190.0	85.0	157.0
YDL139C	672	0.3	0.3	0.3	14.0	71.0	13.0	33.0
YDR246W	660	0.3	0.3	0.3	47.0	99.0	91.0	94.0
YOR288C	957	0.4	0.3	0.3	93.0	202.0	108.0	161.0
YDL240C-A	138	0.4	0.3	0.3	0.0	0.0	0.0	0.0
YCR028C	1539	0.4	0.3	0.3	154.0	211.0	133.0	188.0
YML054C	1776	0.5	0.3	0.3	9.0	124.0	132.0	103.0
YLR179C	606	0.4	0.3	0.3	731.0	595.0	395.0	781.0
YOR141C	2646	0.4	0.3	0.3	279.0	665.0	416.0	389.0
YPL280W	714	0.4	0.3	0.3	1.0	8.0	13.0	13.0
YBL106C	3033	0.4	0.3	0.3	96.0	124.0	93.0	223.0
YGL044C	891	0.3	0.3	0.3	87.0	227.0	106.0	108.0
YER107C	1098	0.4	0.3	0.3	149.0	297.0	172.0	246.0
YBR038W	2892	0.4	0.3	0.3	473.0	1085.0	904.0	1131.0
YER076W-A	348	0.3	0.3	0.3	1.0	4.0	5.0	0.0
YGR259C	441	0.3	0.3	0.3	0.0	13.0	0.0	5.0
YEL047C	1413	0.5	0.3	0.3	640.0	828.0	579.0	739.0
YPR016C	738	0.5	0.3	0.3	522.0	1816.0	496.0	673.0
YOR208W	2253	0.4	0.3	0.4	96.0	276.0	159.0	209.0
YDL055C	1086	0.7	0.3	0.3	5560.0	8380.0	6866.0	6747.0
YML009C	213	0.4	0.3	0.3	76.0	176.0	164.0	182.0
YML072C	4638	0.5	0.3	0.3	2810.0	4423.0	2709.0	3235.0
YDR142C	1128	0.4	0.3	0.3	39.0	72.0	80.0	105.0
YFL044C	906	0.4	0.3	0.3	99.0	186.0	137.0	133.0
YBL113W-A	483	0.3	0.3	0.3	1.0	1.0	7.0	1.0
YKL019W	951	0.4	0.3	0.3	104.0	188.0	114.0	169.0
YJL130C	6645	0.5	0.3	0.3	7591.0	8493.0	17926.0	16002.0
YBL085W	2943	0.4	0.3	0.3	325.0	438.0	528.0	468.0
YBR116C	528	0.3	0.3	0.4	7.0	6.0	7.0	3.0
YDR166C	2916	0.4	0.3	0.4	208.0	440.0	282.0	301.0
YHR212W-A	204	0.3	0.3	0.3	0.0	2.0	2.0	1.0
YDR082W	1485	0.4	0.3	0.3	35.0	82.0	59.0	73.0
YDR348C	1500	0.4	0.3	0.3	160.0	213.0	216.0	251.0
YKL182W	6156	0.6	0.3	0.3	13624.0	19996.0	20754.0	27629.0
YDR333C	2172	0.4	0.3	0.3	238.0	542.0	307.0	383.0
YKL018C-A	300	0.3	0.3	0.3	2.0	1.0	6.0	1.0
YPL027W	738	0.4	0.3	0.3	1.0	3.0	4.0	0.0
YKL135C	2181	0.4	0.3	0.3	247.0	521.0	344.0	342.0
YLR363C	657	0.5	0.3	0.3	59.0	97.0	90.0	80.0
YDR179C	489	0.3	0.4	0.3	28.0	32.0	30.0	32.0
YML089C	369	0.3	0.3	0.3	1.0	6.0	8.0	16.0
YLR431C	1362	0.3	0.3	0.3	22.0	52.0	45.0	60.0
YKR046C	852	0.4	0.3	0.3	105.0	275.0	279.0	317.0
YJR005W	2103	0.4	0.3	0.3	196.0	360.0	309.0	335.0
YJL116C	1014	0.5	0.3	0.3	11.0	31.0	118.0	202.0
YMR030W	1131	0.4	0.3	0.4	30.0	47.0	71.0	72.0
YER030W	462	0.5	0.3	0.3	187.0	245.0	308.0	324.0
YIR026C	1095	0.4	0.3	0.3	143.0	218.0	68.0	105.0
YJR072C	1158	0.4	0.3	0.3	323.0	512.0	321.0	446.0
YEL030C-A	315	0.3	0.3	0.3	0.0	2.0	0.0	1.0
YKR039W	1809	0.5	0.3	0.3	64.0	348.0	2442.0	2091.0
YGL003C	1701	0.3	0.3	0.3	68.0	154.0	104.0	132.0
YPL009C	3117	0.4	0.3	0.3	550.0	919.0	590.0	783.0
YDR268W	1140	0.4	0.3	0.3	77.0	110.0	147.0	157.0
YGL192W	1803	0.4	0.3	0.3	4.0	5.0	18.0	3.0
YDL117W	2658	0.4	0.3	0.3	242.0	467.0	270.0	285.0
YMR131C	1536	0.5	0.3	0.3	741.0	1263.0	607.0	669.0
YMR293C	1395	0.3	0.3	0.3	50.0	87.0	74.0	78.0
YJL214W	1710	0.5	0.3	0.3	10.0	16.0	18.0	23.0
YIL105C	2061	0.4	0.3	0.3	136.0	426.0	192.0	317.0
YML126C	1476	0.6	0.3	0.3	2016.0	1576.0	1619.0	1993.0
YLR189C	3597	0.4	0.3	0.3	259.0	504.0	428.0	481.0
YIL150C	1716	0.3	0.3	0.3	49.0	83.0	87.0	97.0
YLR349W	507	0.3	0.3	0.3	6.0	2.0	7.0	5.0
YHL046C	363	0.7	0.3	0.3	2.0	0.0	2.0	2.0
YBR212W	2019	0.4	0.3	0.3	242.0	641.0	359.0	572.0
YJR109C	3357	0.5	0.3	0.3	679.0	2947.0	4275.0	3074.0
YCR044C	1074	0.4	0.3	0.3	168.0	251.0	191.0	239.0
YLR254C	570	0.3	0.3	0.3	34.0	122.0	42.0	74.0
YGR085C	525	0.8	0.3	0.3	2874.0	4261.0	2890.0	2601.0
YPL105C	2550	0.4	0.3	0.3	332.0	726.0	361.0	561.0
YGR145W	2124	0.5	0.3	0.3	314.0	669.0	280.0	343.0
YJR094C	1083	0.5	0.3	0.3	24.0	48.0	26.0	45.0
YDR248C	582	0.4	0.3	0.3	53.0	66.0	70.0	91.0
YGL154C	819	0.4	0.3	0.3	20.0	47.0	43.0	48.0
YBR129C	987	0.4	0.3	0.3	81.0	183.0	116.0	119.0
YJR123W	678	0.8	0.3	0.3	10394.0	14357.0	9408.0	9938.0
YKL099C	753	0.4	0.3	0.3	80.0	163.0	62.0	88.0
YDR315C	846	0.4	0.3	0.4	27.0	67.0	52.0	53.0
YLR394W	1449	0.3	0.3	0.4	53.0	101.0	95.0	92.0
YNL104C	1860	0.5	0.3	0.3	1827.0	4004.0	3181.0	3532.0
YNL151C	756	0.4	0.3	0.3	136.0	217.0	128.0	136.0
YNR066C	1311	0.4	0.3	0.3	30.0	39.0	44.0	65.0
YLR220W	969	0.4	0.3	0.3	190.0	443.0	356.0	383.0
YIL045W	1617	0.4	0.3	0.3	45.0	153.0	90.0	84.0
YMR232W	2034	0.4	0.3	0.3	31.0	56.0	56.0	32.0
YNL083W	1485	0.3	0.3	0.3	66.0	144.0	123.0	104.0
YGR038C-A	1323	0.4	0.3	0.3	826.0	774.0	816.0	1182.0
YGR038C-B	5268	0.4	0.3	0.3	3070.0	3034.0	3425.0	4153.0
YMR238W	1377	0.4	0.3	0.3	281.0	610.0	340.0	304.0
YER168C	1641	0.4	0.3	0.3	185.0	336.0	228.0	317.0
YPL265W	1827	0.5	0.3	0.3	764.0	1774.0	724.0	870.0
YOR227W	3741	0.4	0.3	0.3	338.0	811.0	561.0	683.0
YOR081C	2250	0.4	0.3	0.3	172.0	422.0	222.0	312.0
YEL026W	381	0.8	0.3	0.3	742.0	1062.0	517.0	660.0
YGR050C	357	0.3	0.3	0.3	12.0	21.0	6.0	17.0
YDR021W	1200	0.4	0.3	0.3	44.0	119.0	52.0	50.0
YGL063W	1113	0.3	0.3	0.3	36.0	74.0	34.0	58.0
YPL212C	1635	0.4	0.3	0.3	309.0	625.0	389.0	359.0
YOL157C	1770	0.5	0.3	0.3	18.0	34.0	48.0	36.0
YOR345C	351	0.3	0.3	0.4	2.0	3.0	1.0	1.0
YPR095C	3681	0.3	0.3	0.3	210.0	349.0	281.0	294.0
YOR310C	1536	0.6	0.3	0.3	2883.0	3887.0	3861.0	61210.0
YDR188W	1641	0.4	0.3	0.3	1222.0	1985.0	1225.0	1270.0
YAL027W	786	0.3	0.3	0.4	29.0	53.0	31.0	51.0
YGL236C	2010	0.3	0.3	0.3	120.0	185.0	163.0	220.0
YNL296W	315	0.3	0.3	0.3	1.0	0.0	5.0	1.0
YDR017C	3153	0.4	0.3	0.3	287.0	522.0	273.0	406.0
YAR061W	204	0.3	0.3	0.3	2.0	0.0	2.0	0.0
YIL090W	1476	0.4	0.3	0.3	178.0	274.0	182.0	257.0
YBR183W	951	0.4	0.3	0.3	36.0	184.0	73.0	71.0
YOL048C	1029	0.4	0.3	0.4	44.0	176.0	141.0	124.0
YML039W	5268	0.4	0.3	0.3	9322.0	9417.0	9944.0	13188.0
YCR007C	720	0.4	0.3	0.3	15.0	35.0	71.0	83.0
YDR016C	285	0.3	0.3	0.3	64.0	63.0	75.0	74.0
YEL004W	1029	0.3	0.3	0.3	43.0	66.0	64.0	59.0
YPR057W	1026	0.3	0.3	0.3	76.0	168.0	122.0	98.0
YLL032C	2478	0.4	0.3	0.3	120.0	227.0	174.0	231.0
YDR116C	858	0.3	0.3	0.3	95.0	299.0	188.0	215.0
YPL119C-A	264	0.3	0.3	0.3	2.0	14.0	10.0	10.0
YHR130C	336	0.4	0.3	0.3	6.0	20.0	27.0	12.0
YLR030W	792	0.3	0.3	0.3	8.0	13.0	30.0	39.0
YDR122W	3195	0.4	0.3	0.3	364.0	820.0	547.0	647.0
YOL062C	1476	0.4	0.3	0.3	220.0	363.0	292.0	326.0
YNL234W	1281	0.4	0.3	0.3	30.0	40.0	25.0	18.0
YLR467W	5391	0.3	0.3	0.3	465.0	645.0	694.0	785.0
YJL194W	1542	0.4	0.3	0.3	127.0	321.0	178.0	189.0
YOL015W	1761	0.4	0.3	0.3	15.0	40.0	29.0	29.0
YDL070W	1917	0.4	0.3	0.3	561.0	705.0	779.0	475.0
YOR241W	1647	0.4	0.3	0.3	267.0	456.0	330.0	295.0
YLR056W	1098	0.5	0.3	0.3	1657.0	1937.0	1135.0	1508.0
YPR039W	336	0.4	0.3	0.3	4.0	22.0	8.0	30.0
YMR054W	2673	0.4	0.3	0.3	501.0	841.0	555.0	603.0
YKL110C	942	0.4	0.3	0.3	86.0	166.0	110.0	110.0
YNL255C	462	0.6	0.3	0.3	766.0	1574.0	715.0	836.0
YLR204W	336	0.3	0.3	0.3	84.0	211.0	136.0	123.0
YML097C	1356	0.4	0.3	0.3	111.0	213.0	117.0	140.0
YKR007W	555	0.3	0.3	0.3	50.0	118.0	49.0	83.0
YDL096C	327	0.3	0.3	0.3	0.0	0.0	0.0	0.0
YHR193C	525	0.7	0.3	0.3	1879.0	2916.0	1569.0	2300.0
YBL099W	1638	0.7	0.3	0.3	1926.0	4723.0	13338.0	12550.0
YJR035W	3258	0.4	0.3	0.3	114.0	220.0	130.0	180.0
YOR126C	717	0.4	0.3	0.3	56.0	81.0	73.0	107.0
YGL027C	2502	0.4	0.3	0.3	717.0	828.0	644.0	739.0
YOR119C	1455	0.4	0.3	0.3	139.0	204.0	224.0	172.0
YNL196C	897	0.4	0.3	0.3	1.0	5.0	4.0	1.0
YNL187W	1074	0.3	0.3	0.3	35.0	35.0	62.0	47.0
YMR141C	309	0.3	0.4	0.4	2.0	1.0	2.0	0.0
YMR101C	1032	0.4	0.4	0.4	4.0	15.0	12.0	14.0
YCL045C	2283	0.4	0.3	0.3	1000.0	1230.0	827.0	1050.0
YCR061W	1896	0.3	0.3	0.3	286.0	694.0	216.0	256.0
YOR199W	330	0.3	0.3	0.3	0.0	1.0	3.0	0.0
YPR115W	3252	0.4	0.3	0.3	267.0	514.0	573.0	845.0
YHR088W	888	0.4	0.3	0.3	120.0	282.0	131.0	130.0
YBR017C	2757	0.4	0.3	0.3	711.0	1345.0	608.0	928.0
YPR162C	1590	0.4	0.3	0.3	111.0	228.0	129.0	165.0
YGR166W	1683	0.4	0.3	0.3	69.0	189.0	89.0	88.0
YDL161W	1365	0.4	0.3	0.3	198.0	517.0	233.0	287.0
YKL050C	2769	0.4	0.3	0.3	35.0	68.0	76.0	80.0
YJR055W	495	0.4	0.3	0.3	13.0	49.0	21.0	19.0
YGL099W	1923	0.5	0.3	0.3	507.0	597.0	329.0	407.0
YFL030W	1158	0.3	0.3	0.3	28.0	45.0	307.0	276.0
YIL119C	1224	0.4	0.3	0.4	102.0	187.0	178.0	181.0
YPL193W	1146	0.4	0.3	0.3	85.0	136.0	85.0	104.0
YNL005C	1116	0.4	0.3	0.4	174.0	307.0	375.0	333.0
YGL217C	342	0.3	0.3	0.3	0.0	0.0	1.0	1.0
YJL144W	315	0.3	0.3	0.3	12.0	68.0	17.0	22.0
YBR012W-B	5271	0.4	0.3	0.3	6865.0	6981.0	6853.0	9404.0
YBR012W-A	1323	0.4	0.3	0.3	1955.0	2005.0	2107.0	3049.0
YJR139C	1080	0.7	0.3	0.3	2230.0	2496.0	2458.0	2632.0
YBR133C	2484	0.3	0.3	0.3	351.0	416.0	346.0	574.0
YBR162C	1368	0.6	0.3	0.3	3054.0	4086.0	2996.0	4077.0
YGR260W	1605	0.4	0.3	0.3	628.0	438.0	453.0	551.0
YJL079C	900	0.5	0.3	0.3	213.0	458.0	1411.0	2194.0
YGL019W	837	0.4	0.3	0.3	261.0	426.0	264.0	329.0
YGR201C	678	0.4	0.3	0.3	46.0	61.0	85.0	71.0
YNL172W	5247	0.4	0.3	0.3	172.0	367.0	349.0	452.0
YNL058C	951	0.4	0.3	0.3	156.0	379.0	239.0	330.0
YPL160W	3273	0.6	0.3	0.3	4494.0	5649.0	4222.0	4782.0
YOL083C-A	141	0.3	0.3	0.3	0.0	1.0	0.0	0.0
YNL023C	2898	0.4	0.3	0.3	217.0	336.0	186.0	234.0
YDR214W	1053	0.4	0.3	0.3	451.0	806.0	747.0	1035.0
YIL126W	4080	0.4	0.3	0.3	913.0	1430.0	1045.0	988.0
YLR295C	375	0.5	0.3	0.3	154.0	430.0	664.0	752.0
YER175W-A	165	0.3	0.3	0.4	0.0	1.0	8.0	4.0
YHR168W	1557	0.3	0.3	0.3	63.0	96.0	86.0	79.0
YOR064C	660	0.3	0.3	0.3	28.0	86.0	49.0	105.0
YOR159C	285	0.4	0.3	0.3	41.0	59.0	36.0	42.0
YOR130C	879	0.3	0.3	0.3	55.0	110.0	101.0	92.0
YOL081W	9240	0.4	0.3	0.3	1102.0	2808.0	1435.0	2271.0
YOL036W	2286	0.3	0.3	0.3	207.0	456.0	420.0	483.0
YGL148W	1131	0.5	0.3	0.3	1238.0	1369.0	977.0	1266.0
YOR031W	210	0.4	0.3	0.3	13.0	34.0	38.0	25.0
YPR204C-A	483	0.3	0.3	0.3	0.0	0.0	1.0	1.0
YBR282W	441	0.4	0.3	0.3	49.0	138.0	73.0	91.0
YDR194C	1995	0.5	0.3	0.3	563.0	909.0	891.0	806.0
YOL114C	609	0.4	0.3	0.3	12.0	15.0	24.0	37.0
YGR084C	1020	0.3	0.3	0.3	121.0	239.0	214.0	206.0
YNR030W	1656	0.5	0.3	0.3	400.0	448.0	355.0	454.0
YAL037C-A	93	0.3	0.3	0.5	0.0	1.0	0.0	0.0
YAL037C-B	975	0.5	0.3	0.3	0.0	2.0	1.0	0.0
YKL076C	384	0.4	0.3	0.4	20.0	63.0	45.0	31.0
YDR466W	2697	0.3	0.3	0.3	140.0	281.0	220.0	247.0
YFR045W	930	0.4	0.3	0.3	44.0	106.0	114.0	86.0
YIL002C	2841	0.3	0.3	0.3	179.0	260.0	234.0	289.0
YGR159C	1245	0.7	0.3	0.3	1395.0	1329.0	1026.0	1045.0
YLR369W	1974	0.4	0.3	0.3	105.0	282.0	171.0	182.0
YFR032C	870	0.4	0.3	0.3	3.0	7.0	21.0	9.0
YNL118C	2913	0.4	0.3	0.3	426.0	577.0	646.0	684.0
YGL228W	1734	0.4	0.3	0.3	539.0	856.0	657.0	575.0
YJR117W	1362	0.5	0.3	0.3	592.0	853.0	743.0	947.0
YBR196C-A	150	0.4	0.4	0.4	1.0	4.0	3.0	4.0
YBR196C-B	105	0.3	0.3	0.3	1.0	6.0	3.0	1.0
YIL030W-A	339	0.3	0.3	0.4	18.0	25.0	16.0	23.0
YLR357W	2670	0.4	0.3	0.3	267.0	464.0	377.0	371.0
YER127W	1074	0.4	0.3	0.3	148.0	339.0	107.0	107.0
YBL015W	1581	0.5	0.3	0.3	140.0	275.0	1015.0	865.0
YLR017W	1014	0.4	0.3	0.3	321.0	545.0	229.0	275.0
YHR110W	639	0.4	0.3	0.3	108.0	152.0	152.0	200.0
YBR041W	2010	0.5	0.3	0.3	375.0	418.0	406.0	402.0
YOR394W	495	0.6	0.3	0.3	2.0	6.0	10.0	2.0
YCL068C	783	0.3	0.3	0.3	4.0	21.0	12.0	10.0
YDL039C	2097	0.4	0.3	0.3	37.0	42.0	18.0	28.0
YKL202W	582	0.4	0.3	0.5	2.0	1.0	4.0	0.0
YGR122C-A	129	0.5	0.3	0.3	1.0	3.0	2.0	4.0
YOR264W	1293	0.4	0.3	0.3	218.0	363.0	274.0	301.0
YNL042W-B	258	0.3	0.4	0.3	11793.0	22338.0	10529.0	17306.0
YBL029C-A	285	0.3	0.3	0.3	14.0	114.0	67.0	39.0
YGL173C	4587	0.5	0.3	0.3	2795.0	2986.0	2706.0	3586.0
YOR366W	354	0.3	0.3	0.3	7.0	10.0	7.0	1.0
YNL275W	1731	0.3	0.3	0.3	68.0	167.0	108.0	77.0
YAR015W	921	0.5	0.3	0.3	330.0	922.0	417.0	600.0
YOR384W	2085	0.3	0.3	0.3	15.0	14.0	18.0	6.0
YLL051C	2139	0.3	0.3	0.3	205.0	293.0	138.0	243.0
YDR427W	1182	0.5	0.4	0.3	425.0	868.0	547.0	561.0
YLR079W	855	0.3	0.3	0.4	148.0	402.0	204.0	288.0
YLR408C	369	0.3	0.3	0.3	15.0	57.0	54.0	44.0
YMR093W	1542	0.4	0.3	0.3	282.0	686.0	195.0	258.0
YKR066C	1086	0.4	0.3	0.3	263.0	577.0	581.0	667.0
YDR079W	336	0.3	0.3	0.4	42.0	94.0	99.0	51.0
YMR268C	1335	0.3	0.3	0.3	54.0	138.0	60.0	52.0
YOR169C	465	0.4	0.4	0.3	1.0	3.0	3.0	2.0
YML070W	1755	0.5	0.3	0.3	565.0	927.0	971.0	979.0
YHR175W-A	150	0.3	0.3	0.4	12.0	38.0	15.0	27.0
YPR072W	1683	0.4	0.3	0.3	349.0	612.0	426.0	519.0
YMR108W	2064	0.5	0.3	0.3	2122.0	3495.0	3090.0	3810.0
YCR091W	2163	0.4	0.3	0.3	57.0	176.0	131.0	170.0
YER062C	753	0.5	0.3	0.3	286.0	841.0	316.0	290.0
YDR244W	1839	0.4	0.3	0.3	140.0	289.0	196.0	198.0
YER189W	369	0.4	0.3	0.3	19.0	25.0	40.0	20.0
YJL009W	327	0.4	0.3	0.3	0.0	0.0	2.0	0.0
YDL137W	546	0.6	0.3	0.3	697.0	1100.0	1054.0	1051.0
YGR271W	5904	0.4	0.3	0.3	415.0	969.0	575.0	711.0
YDR233C	888	0.6	0.3	0.3	1738.0	2196.0	1648.0	2233.0
YGR071C	2583	0.4	0.3	0.3	104.0	205.0	99.0	166.0
YCR106W	2499	0.4	0.3	0.3	95.0	117.0	132.0	122.0
YBL100C	315	0.3	0.3	0.3	0.0	0.0	0.0	0.0
YER109C	2400	0.3	0.3	0.3	96.0	159.0	160.0	176.0
YDR489W	885	0.4	0.3	0.3	51.0	115.0	92.0	85.0
YPL282C	495	0.6	0.3	0.3	0.0	0.0	3.0	0.0
YPR049C	3537	0.4	0.3	0.4	140.0	256.0	184.0	284.0
YDL057W	987	0.3	0.3	0.3	33.0	44.0	63.0	52.0
YPR014C	330	0.3	0.3	0.3	2.0	0.0	0.0	1.0
YEL045C	426	0.3	0.3	0.3	85.0	107.0	39.0	94.0
YPL235W	1416	0.5	0.3	0.3	420.0	703.0	493.0	522.0
YLR122C	378	0.3	0.3	0.3	1.0	4.0	14.0	9.0
YLR155C	1089	0.4	0.3	0.3	133.0	208.0	184.0	284.0
YBL087C	414	0.7	0.3	0.3	2214.0	2929.0	1550.0	1808.0
YJL132W	2253	0.4	0.3	0.3	58.0	104.0	106.0	87.0
YGL190C	1581	0.4	0.3	0.3	221.0	497.0	278.0	348.0
YBR110W	1350	0.4	0.3	0.3	181.0	271.0	216.0	250.0
YDR144C	1791	0.4	0.3	0.3	537.0	568.0	277.0	404.0
YFL046W	624	0.4	0.3	0.3	52.0	125.0	100.0	107.0
YOR103C	393	0.4	0.4	0.3	109.0	205.0	80.0	132.0
YKL137W	336	0.4	0.3	0.4	60.0	191.0	136.0	126.0
YDR447C	411	0.8	0.3	0.3	2088.0	3371.0	2216.0	2158.0
YAL061W	1254	0.4	0.3	0.3	69.0	227.0	189.0	115.0
YNL324W	396	0.3	0.4	0.4	0.0	0.0	5.0	1.0
YPR145W	1719	0.6	0.3	0.3	2264.0	4125.0	3486.0	3145.0
YJL063C	717	0.3	0.3	0.3	133.0	254.0	196.0	226.0
YMR149W	861	0.4	0.3	0.3	466.0	696.0	388.0	440.0
YPL021W	564	0.3	0.3	0.3	2.0	3.0	3.0	1.0
YIR010W	1731	0.3	0.3	0.3	106.0	254.0	250.0	168.0
YDR331W	1236	0.4	0.3	0.3	187.0	470.0	187.0	190.0
YJL114W	681	0.4	0.3	0.3	9.0	11.0	28.0	13.0
YKR044W	1332	0.3	0.3	0.3	56.0	80.0	64.0	68.0
YLR433C	1662	0.4	0.3	0.3	151.0	257.0	186.0	259.0
YMR068W	1281	0.3	0.3	0.3	27.0	75.0	49.0	55.0
YLR157C-A	1323	0.4	0.3	0.3	960.0	993.0	1142.0	1455.0
YLR157C-C	132	0.3	0.3	0.3	1.0	4.0	9.0	6.0
YLR157C-B	5268	0.4	0.3	0.3	3409.0	3537.0	4128.0	4891.0
YNL164C	1056	0.4	0.3	0.3	54.0	102.0	103.0	70.0
YER032W	2631	0.4	0.3	0.3	170.0	298.0	214.0	240.0
YJR070C	978	0.6	0.3	0.3	812.0	906.0	571.0	639.0
YGL005C	840	0.4	0.3	0.3	58.0	107.0	98.0	92.0
