YBL008W	2523	0.4	0.3	0.4	8.94383889182	7.1539895934	8.59677340019	8.36387878965	8.49200734753	9.35869601847
YIL062C	465	0.4	0.3	0.3	67.4450538718	123.120016669	93.2888571557	269.264022411	467.864109798	508.669611917
YCL023C	348	0.4	0.3	0.3	0.0	0.0	0.0	0.187734121439	0.0	0.0
YOL116W	1149	0.4	0.3	0.4	8.32164502813	10.3089597103	13.6410351723	11.0875870156	13.0610728023	20.4949409332
YDR196C	726	0.4	0.4	0.4	17.0334674623	25.638516682	23.1153996964	29.201189253	49.3699760364	59.553575755
YBR280C	1914	0.4	0.3	0.3	3.1305732947	11.4931281678	12.4901362705	6.31469317569	10.3310353704	18.1408845013
YNR032W	1107	0.4	0.3	0.3	9.67385596549	14.2667807372	16.8758846891	15.9640142616	14.5158093075	28.8780269297
YNR045W	1470	0.4	0.3	0.3	4.50976550695	8.92115733527	11.5238767758	5.04430090382	6.2120564492	13.0696849986
YML105C	822	0.5	0.3	0.4	29.623031569	48.2047780196	41.9871927552	124.503350888	163.594463824	150.248177128
YNL288W	1122	0.4	0.3	0.3	19.770804562	38.080738013	27.5152787729	44.7770977778	70.9567939671	56.081198631
YIL059C	366	0.4	0.3	0.3	2.78661424767	11.9436259407	7.35359993433	0.803255831077	2.77222919864	3.7186142939
YIL004C	429	0.4	0.3	0.4	25.5569551456	30.5690006594	29.1542559305	48.960533741	76.7838509155	99.0122632385
YNR018W	675	0.4	0.3	0.3	63.2716246123	84.3981986186	94.2875699817	149.004155	227.327378854	214.761025618
YPL144W	447	0.3	0.3	0.3	14.8307724725	26.8143323241	31.5220639901	48.5236005696	51.7321247058	66.3476938337
YFR047C	888	0.5	0.3	0.3	27.277752644	32.5534094133	65.0746830437	74.4543377838	60.2127833457	143.322663831
YHR078W	1659	0.4	0.4	0.4	11.4500618884	14.1096839847	14.2190979264	6.6946055602	4.67941190021	7.17356805961
YIR023C-A	324	0.4	0.3	0.5	0.0	0.870443467599	0.0	0.0	0.0	0.0
YJR115W	510	0.3	0.3	0.3	2.24978120878	6.91234518389	2.48343028924	1.21695883427	2.77602157785	1.55154221565
YLR355C	1188	0.9	0.3	0.3	876.530918985	1557.4211916	1159.13795186	3719.30213211	4923.00204061	2367.94492295
YGR099W	2067	0.3	0.3	0.4	6.3527929311	10.574182618	7.96571979568	6.47941568626	8.67590681805	8.16169754193
YLR300W	1347	0.6	0.3	0.3	206.895246921	434.236911347	344.375452971	478.757967654	756.479275762	539.90766442
YCL028W	1218	0.5	0.3	0.3	54.8468828894	79.4204625956	66.4210557964	208.411693958	343.946338499	359.833976375
YJR140C	4947	0.4	0.3	0.4	7.73120690303	9.86256261288	9.34486655231	5.83717639445	5.3087835329	6.12939151584
YOR033C	2109	0.4	0.3	0.3	8.6442518074	11.1659447949	12.9867860609	5.08030430479	5.58297559149	8.46440214147
YOR062C	807	0.4	0.3	0.3	2.68561243014	19.7451525624	3.33508993305	6.63839019752	20.6137661775	2.78470104727
YBR043C	2070	0.4	0.3	0.3	7.08264454616	19.8915255031	14.3787014573	4.49745656144	9.66645581311	9.87770238391
YHR112C	1137	0.5	0.3	0.3	17.0431974303	24.3081099237	19.633187346	32.4071692904	40.5514005158	41.5616812405
YLR011W	576	0.3	0.3	0.3	5.31198340962	9.54767678523	10.4446352008	13.2137443601	21.5069380055	25.1673076896
YHR007C	1593	0.8	0.3	0.3	246.011856891	209.349030598	179.288700825	421.660736104	315.697085407	260.841420353
YHR126C	480	0.4	0.3	0.3	0.265599170481	0.0	0.32983058529	0.0680536190219	0.0	0.26376217666
YKR084C	1836	0.4	0.3	0.4	25.1364443697	28.6478305954	31.7327203626	54.6386049715	53.8111219743	84.5935294687
YER121W	345	0.5	0.3	0.3	0.36952928067	2.45237985654	4.5889472736	1.98834921664	5.19799982403	16.5138058431
YCR046C	510	0.3	0.3	0.3	34.2466695114	62.211106655	60.5336133003	90.5673574558	111.781135535	152.795877397
YKL204W	1899	0.4	0.3	0.4	18.9318081708	28.0687078367	26.0112840722	66.6731949014	111.544464711	93.7876630689
YOR266W	1272	0.4	0.4	0.4	4.00904408274	8.86866929253	9.9571497446	6.36879151601	8.53321098222	18.3638194694
YDR393W	1371	0.4	0.3	0.3	5.67231488817	11.6224202173	13.5107845878	6.76664430712	7.52117589418	14.0365342153
YGL171W	1695	0.5	0.3	0.4	19.3299785667	23.0444130767	13.3566792769	49.412949854	56.4220244057	50.9411127737
YPR194C	2634	0.5	0.4	0.4	1.4520227999	2.51615662958	60.1659072211	0.310039266614	0.644998179819	84.2837315304
YGR019W	1416	0.6	0.3	0.3	20.2575638502	33.2612677577	57.3569797471	49.1370198361	53.6579877018	113.529499598
YBL033C	1038	0.4	0.3	0.3	13.5102468222	24.1812214178	35.2327700356	42.7360992516	57.8993055392	110.048288505
YJL188C	309	0.5	0.3	0.5	0.412581235699	0.0	0.0	0.0	0.0	0.0
YLL057C	1239	0.5	0.3	0.3	0.308686687242	0.910488082332	10.7334698942	0.60638575787	2.03776563765	35.5344491752
YPL060C-A	3315	0.5	0.4	0.4	0.0	0.0	0.0	0.0	0.0	0.0
YNL229C	1065	0.4	0.3	0.3	19.871306952	30.9828835397	25.7174946502	43.9223808177	79.8946829884	85.9493199888
YNL277W	1461	0.4	0.3	0.3	4.7120674188	4.34328054675	5.41816156534	7.57952422124	3.21399075902	7.0408794591
YMR040W	483	0.4	0.4	0.4	2.11159588954	4.67119972675	6.55563896229	1.08209481178	3.32202996273	5.70119487439
YDR077W	1017	0.7	0.3	0.4	363.910037478	1644.02891607	1345.78662411	1486.21074018	6852.80033819	3357.824779
YMR266W	2862	0.5	0.3	0.4	41.4713337891	28.3797417361	28.2119242764	45.8142099377	27.3145197914	34.6042704725
YKR064W	2592	0.4	0.4	0.3	6.14812894632	8.97644825962	8.36792410829	2.59611954046	2.94952292646	3.57788508155
YPL089C	2031	0.4	0.3	0.4	6.33985612256	15.1356875932	9.04232741948	7.1732736387	17.5896709431	14.8517196075
YGR277C	918	0.4	0.3	0.3	16.665045991	23.1947582837	18.4532667326	31.8473145226	40.5864636243	40.9262357772
YDL139C	672	0.4	0.3	0.3	3.22513278441	9.02307915967	2.59152602728	7.19423972517	21.7351748986	13.2352092217
YDR246W	660	0.4	0.3	0.3	10.04447772	18.1606159831	20.8692806693	29.2506827941	40.0420082138	48.0526729115
YOR288C	957	0.4	0.3	0.3	12.6555090637	24.9017776969	17.3703881908	27.238514347	31.3876086553	47.7913912569
YDL240C-A	138	0.5	0.4	0.4	0.0	0.0	0.0	0.0	0.0	0.0
YCR028C	1539	0.4	0.3	0.3	12.4256921862	14.3852236224	11.3158251483	14.9001607964	12.3117188302	15.4658211968
YML054C	1776	0.5	0.3	0.3	0.789619155485	6.19308764448	9.36005715012	0.3126787901	3.81312198151	10.514843529
YLR179C	606	0.5	0.3	0.3	165.355206335	106.107920526	95.0957093431	565.882687121	270.6552325	346.703629439
YOR141C	2646	0.5	0.3	0.3	15.9479955427	28.1917098588	23.1554533347	31.7151468965	47.807686799	38.2903731287
YPL280W	714	0.4	0.3	0.3	0.0	0.0	0.0	0.0	0.0	0.0
YBL106C	3033	0.4	0.3	0.4	4.7497853633	4.64925294267	4.80228112311	3.67260677926	1.40036696805	2.40020971837
YGL044C	891	0.4	0.3	0.4	13.3067867231	26.113304028	14.3926073581	45.5707197005	93.5902493569	63.1608282965
YER107C	1098	0.4	0.3	0.3	19.8546265146	26.1989214183	21.484046867	46.8565901462	47.5362092047	57.5664553869
YBR038W	2892	0.5	0.3	0.4	24.0251531804	44.4197053373	47.8459637417	38.0422554134	63.7309089312	69.1910572965
YER076W-A	348	0.3	0.3	0.4	0.366343683422	1.21561932544	1.36481621499	0.657069425037	0.745856372209	0.909524747103
YGR259C	441	0.3	0.3	0.4	0.0	3.5173021752	0.0	0.0	0.0	0.0
YEL047C	1413	0.5	0.3	0.3	63.6084637584	61.7737650701	64.8736845463	175.326928802	119.617453488	138.47794277
YPR016C	738	0.6	0.3	0.3	93.9746008075	258.90385579	94.8195893973	284.917818305	645.409970662	229.580314091
YOR208W	2253	0.4	0.3	0.4	6.56394221588	14.7082924152	9.1351214035	2.89975473861	7.13226848796	6.43425176619
YDL055C	1086	0.8	0.3	0.3	695.077431345	812.830690022	950.640993007	2320.29002048	2133.75984526	1992.61395095
YML009C	213	0.4	0.3	0.4	37.7076005415	90.0357299445	115.208429792	152.133386072	169.272151423	352.029631835
YML072C	4638	0.5	0.3	0.4	87.6305464934	104.953186228	94.8273599934	108.829445912	120.804522447	117.126784942
YDR142C	1128	0.4	0.4	0.3	5.42500433323	7.8756613744	8.56155987348	6.19722317901	9.83174308821	12.9636303848
YFL044C	906	0.5	0.3	0.3	16.6043454923	22.2568359497	21.8430851185	42.6168888391	36.8267145079	67.1108796508
YBL113W-A	483	0.3	0.3	0.3	0.0	0.0	0.0	0.0	0.0	0.0
YKL019W	951	0.4	0.3	0.3	16.6229890926	20.0174538764	17.9794085609	15.8004617035	16.4007121295	16.9406874347
YJL130C	6645	0.6	0.3	0.3	162.079045939	142.051658192	419.395596776	277.666139364	200.09350475	543.471545509
YBL085W	2943	0.4	0.3	0.4	17.0676571938	16.8179260804	23.0242594094	24.3411354153	24.8950558931	31.8020288026
YBR116C	528	0.4	0.3	0.5	1.44872274808	2.93774670315	1.79907591976	0.247467705534	1.3406922393	3.17713530977
YDR166C	2916	0.5	0.4	0.4	10.1430465106	17.2637954407	15.9078784346	14.1372291696	21.8483179738	20.0155330766
YHR212W-A	204	0.3	0.4	0.4	0.0	0.0	0.0	0.0	0.0	0.0
YDR082W	1485	0.4	0.3	0.4	3.34815924	6.74198031268	4.90414769239	0.81389378709	1.39829235032	1.25753280185
YDR348C	1500	0.4	0.3	0.3	15.2135204851	15.8873341706	23.431164779	47.9097477913	56.2061088867	67.8818337852
YKL182W	6156	0.7	0.3	0.3	310.26953389	358.599802245	509.340720599	445.333331493	451.528071754	464.817852218
YDR333C	2172	0.5	0.3	0.3	14.2631156745	26.0339542091	22.6690192321	25.2813554863	32.3524098527	30.3836540517
YKL018C-A	300	0.3	0.3	0.3	0.0	0.0	1.05545787293	0.326657371305	0.0	0.211009741328
YPL027W	738	0.4	0.3	0.4	0.0	0.0	0.0	0.088525032874	0.095919444763	0.085776317613
YKL135C	2181	0.5	0.4	0.4	15.2564255286	26.5084159184	25.8420221982	29.4755482223	35.7458917892	43.0291528912
YLR363C	657	0.5	0.3	0.4	13.3891088681	17.1703916896	22.1694347738	33.0634934426	40.2966785205	44.7552624871
YDR179C	489	0.4	0.4	0.4	6.51777105475	8.65103323626	8.094002093	11.0221812403	21.7142792132	27.8973001572
YML089C	369	0.3	0.3	0.3	0.0	0.382145912604	0.429047915824	0.177050065748	0.0639462965087	0.771986858517
YLR431C	1362	0.4	0.3	0.4	2.62089049285	4.76251447912	4.88207386156	2.94998947654	3.34365888286	5.2520045749
YKR046C	852	0.5	0.3	0.3	15.5618668902	35.0874535813	50.7288731179	34.1993398126	58.3534723574	132.549781172
YJR005W	2103	0.4	0.3	0.4	12.7911954286	18.4394942851	23.1116666897	14.1194270336	16.6845100966	22.2899733885
YJL116C	1014	0.6	0.3	0.3	1.88591126969	4.1719479808	19.3604698584	2.12617223926	2.53647336477	55.8114522921
YMR030W	1131	0.4	0.3	0.4	2.93074946738	3.98972496555	10.6385674194	6.38296012894	9.57616992571	20.8491057413
YER030W	462	0.6	0.3	0.3	49.6704942198	55.8553399145	101.77629489	200.873071835	229.117919448	280.067474854
YIR026C	1095	0.5	0.3	0.3	19.9090227517	20.7332479652	9.2533292969	39.9446776417	44.132405139	27.951564365
YJR072C	1158	0.5	0.3	0.3	39.523358426	47.4910347867	40.4683329517	89.5063764378	108.648402376	96.7856857568
YEL030C-A	315	0.3	0.3	0.4	0.0	0.0	0.0	0.0	0.0749085187673	0.0
YKR039W	1809	0.6	0.3	0.4	4.15797043009	20.2670419322	185.886610456	6.64510296518	18.6134625365	293.698965003
YGL003C	1701	0.4	0.3	0.3	6.14578680196	10.6940197448	10.7034969477	8.29606022361	11.8188996277	13.9928858447
YPL009C	3117	0.5	0.3	0.3	25.153954163	33.5677852356	31.3894593585	41.3221050707	45.193845033	41.1458841127
YDR268W	1140	0.4	0.3	0.4	9.05832960378	10.6377354304	18.0538846685	13.3814905613	14.6751702096	31.7347545182
YGL192W	1803	0.4	0.3	0.3	0.0	0.0	0.0878084752851	0.036234872025	0.0261743576392	0.0
YDL117W	2658	0.4	0.3	0.3	12.4705705327	21.592106694	12.5082479297	12.4370677111	19.74338296	13.8728187724
YMR131C	1536	0.5	0.3	0.4	71.3797770667	89.6012744461	63.5954597263	131.768819831	144.71096858	90.0706620454
YMR293C	1395	0.4	0.3	0.4	4.02111432298	7.68236557211	7.60383628884	3.09095147041	7.08731243692	13.2505041866
YJL214W	1710	0.5	0.3	0.4	0.521879071822	1.15448291492	0.555504143646	0.420260945538	0.607153257377	0.573798419401
YIL105C	2061	0.4	0.3	0.4	9.71157374452	22.16780045	17.821413866	18.1793306592	42.8646825296	43.4612494875
YML126C	1476	0.7	0.3	0.3	194.859098733	119.516134167	172.155476225	547.261753226	276.02418888	408.509712632
YLR189C	3597	0.4	0.3	0.4	8.54170476543	16.3866972066	17.9137345405	7.16521173087	9.33482596466	10.9552597145
YIL150C	1716	0.4	0.3	0.3	4.75478235267	5.75223130687	8.02664641126	7.89993059974	6.66908447242	10.4767074366
YLR349W	507	0.3	0.3	0.3	0.251454835959	0.0	0.0	0.0644294617959	0.0930815913677	0.312144587763
YHL046C	363	0.7	0.3	0.3	0.0	0.0	0.0	0.269964769674	0.130006520175	0.0
YBR212W	2019	0.4	0.3	0.4	16.4174227222	38.9720691913	27.3666268687	47.0975536339	105.171894265	80.9079699104
YJR109C	3357	0.6	0.3	0.4	28.2546248919	95.4360752037	200.904849807	51.7183177982	124.552984824	285.65514446
YCR044C	1074	0.4	0.3	0.3	20.1796017796	27.5721478284	27.4183190453	28.3772185687	23.178746275	28.6749271386
YLR254C	570	0.4	0.4	0.4	7.82818607734	23.2545844291	13.0543473757	11.0605039758	31.3373874433	25.7653999937
YGR085C	525	0.8	0.3	0.3	209.808167584	296.796352639	253.611448895	959.252703505	923.666981513	706.460613966
YPL105C	2550	0.5	0.3	0.4	19.7980746373	33.0133605982	25.3309889503	27.7979017934	43.3892172618	32.8430456208
YGR145W	2124	0.5	0.3	0.3	21.8481577526	34.7882321458	16.845584695	38.8789940988	52.724805307	26.3911194839
YJR094C	1083	0.5	0.4	0.4	2.94292709674	4.81757908106	3.21607662111	6.48488779598	8.75869411958	6.95572277508
YDR248C	582	0.5	0.3	0.3	12.2668482861	13.5681497218	21.7620179985	36.1455922887	31.4210346118	53.2962748715
YGL154C	819	0.4	0.3	0.3	3.58023790246	4.99309329766	8.69882862304	3.03125277401	3.02515171945	6.14478917054
YBR129C	987	0.4	0.3	0.4	11.237508976	19.4302031187	16.0403932056	15.0917691302	21.5879975894	31.1062992535
YJR123W	678	0.9	0.3	0.3	2137.7677658	2378.69090577	2166.49074005	7212.23822971	6185.71511954	3403.51243391
YKL099C	753	0.4	0.3	0.4	13.5444995305	25.0937407632	16.3995446391	34.4877304365	53.2715960158	35.3084029314
YDR315C	846	0.4	0.3	0.4	3.61666955549	8.83407519245	8.42120643294	5.01955771509	4.74154985814	8.38052873359
YLR394W	1449	0.4	0.3	0.4	4.92705707559	8.5638661657	8.95937324846	0.157805493384	0.195413527219	0.720840731245
YNL104C	1860	0.6	0.3	0.3	128.584269373	225.31569553	248.032600138	256.584096492	388.677348047	464.306515495
YNL151C	756	0.5	0.3	0.3	25.4637934874	35.2529604378	29.7371067373	60.5353144441	77.5303169242	66.9453524571
YNR066C	1311	0.4	0.3	0.4	3.5008037116	2.47389196055	4.5889472736	1.29566615621	1.27790161879	2.58330003685
YLR220W	969	0.4	0.3	0.3	23.8134736134	47.7315625329	53.0996607898	45.8803593752	78.9948596363	156.624103664
YIL045W	1617	0.4	0.3	0.4	3.31136628132	11.0751415599	6.95153144507	7.1513116538	16.1393808617	19.0848328196
YMR232W	2034	0.4	0.4	0.4	1.69231329864	2.70376687723	2.8021005476	0.562094788381	1.42690784643	0.575764043447
YNL083W	1485	0.4	0.3	0.3	6.43876776924	10.5402790804	10.6611906356	6.11520196786	8.67576844633	14.8985665847
YGR038C-A	1323	0.4	0.3	0.4	0.0	0.0	0.0	0.0246906554274	0.0356707232225	0.0
YGR038C-B	5268	0.4	0.3	0.4	0.0	0.0	0.0	0.00620078533229	0.00895830805304	0.0
YMR238W	1377	0.5	0.3	0.3	25.1827361641	45.4678705429	36.9065334652	45.7130540671	63.2830104136	63.7396527998
YER168C	1641	0.4	0.3	0.4	16.1593060212	23.4590084083	22.7685610613	31.6107194169	29.8223549031	37.7464409304
YPL265W	1827	0.5	0.3	0.4	60.7781615734	100.568379749	55.5458535753	127.605564258	200.883982915	124.994686673
YOR227W	3741	0.4	0.3	0.4	12.4045675131	24.5008546213	20.5674629608	6.81955110904	13.0311988582	13.9601472811
YOR081C	2250	0.4	0.3	0.4	10.1990081465	21.9351753835	18.364966989	11.425748943	19.0342546188	17.5278758463
YEL026W	381	0.8	0.3	0.3	271.70586007	313.853128098	223.142077859	968.826324342	1129.45825953	613.75589328
YGR050C	357	0.3	0.4	0.3	2.85686502703	11.0597522942	0.0	4.48353254732	3.83355360751	4.07833953827
YDR021W	1200	0.5	0.4	0.4	6.26814042335	11.6334769445	4.88149266229	13.5835023568	20.8826223194	11.2626449434
YGL063W	1113	0.3	0.3	0.3	3.55086761614	5.0678110243	4.12510489419	2.02509960647	2.9892739093	3.18505269929
YPL212C	1635	0.5	0.3	0.3	28.1486386917	43.1228873857	34.9559901034	59.1179915407	83.402045221	59.2763144905
YOL157C	1770	0.6	0.3	0.3	0.0720268936898	0.079667707204	0.62611907716	0.369104374356	0.346610603788	0.339761447901
YOR345C	351	0.3	0.3	0.5	0.0	0.0	0.0	0.0	0.134451187531	0.0
YPR095C	3681	0.4	0.3	0.3	8.17361424398	10.4963989785	10.3223263856	4.4991928077	5.18590393373	6.84448875701
YOR310C	1536	0.7	0.3	0.3	165.833482069	193.799477824	143.270160486	406.939374994	405.65157498	316.947346813
YDR188W	1641	0.4	0.3	0.3	97.5773478973	127.434833222	108.922480671	210.665140799	173.541948566	161.131204667
YAL027W	786	0.4	0.3	0.4	3.56835526753	6.45855763746	7.25123729492	8.22877347562	11.7980917059	22.1882380671
YGL236C	2010	0.4	0.3	0.3	7.61120010931	9.40078945008	12.444951039	5.70431528995	7.9475702337	17.5264061267
YNL296W	315	0.3	0.3	0.4	0.0	0.0	0.0	0.0	0.0	0.0
YDR017C	3153	0.4	0.3	0.4	13.5048712374	19.9912125794	13.9087455186	14.452490738	21.4408707499	18.7720369307
YAR061W	204	0.3	0.4	0.4	0.0	0.0	0.0	0.0	0.0	0.0
YIL090W	1476	0.4	0.4	0.4	18.1384799353	20.2537333681	17.161916633	16.0230309502	15.7467755153	19.9215497656
YBR183W	951	0.4	0.4	0.4	4.55791636409	22.5381702904	10.9874163428	6.76671946867	19.030780943	21.7000554173
YOL048C	1029	0.4	0.4	0.4	5.69915421207	21.1038130512	20.9245292592	7.87279184486	15.2033718192	24.7921066342
YML039W	5268	0.4	0.3	0.4	0.0484007599966	0.0	0.0601058014197	0.0	0.0	0.0
YCR007C	720	0.4	0.3	0.4	2.47892559116	3.52529604378	12.0937881273	2.04160857065	5.27636879067	30.4645314042
YDR016C	285	0.4	0.3	0.4	25.9448452849	21.7702492528	39.9962983426	46.5343483332	40.1549086129	79.4062973945
YEL004W	1029	0.4	0.4	0.4	6.31862749599	6.98892510137	7.69284163942	8.82514569706	7.70487621607	15.4719970682
YPR057W	1026	0.4	0.3	0.4	9.19501221782	16.9049283971	16.9737377225	13.0853976224	16.9496951018	20.3914384529
YLL032C	2478	0.5	0.4	0.4	6.99689824415	10.527518452	9.64734496442	8.84532268545	12.3408610579	11.4829151001
YDR116C	858	0.4	0.3	0.3	13.2242384184	40.429968614	29.3387765377	41.2699988921	64.710745417	99.0122632385
YPL119C-A	264	0.4	0.4	0.4	1.93163033077	2.13654305684	7.19630367906	0.0	0.0893794826201	0.239783796964
YHR130C	336	0.4	0.4	0.3	3.79427386402	6.29517150675	9.89491755871	0.0	0.0	0.0
YLR030W	792	0.4	0.3	0.3	1.12678435962	0.712181018944	3.79804916394	0.659913881424	0.595863217467	3.35697315749
YDR122W	3195	0.4	0.3	0.3	15.402257999	30.3208561136	26.8571909449	18.505472365	34.4231019975	28.9766898303
YOL062C	1476	0.4	0.3	0.4	19.347711931	26.4636044479	28.8534723392	16.2664747906	13.4287222668	22.5806156116
YNL234W	1281	0.4	0.3	0.4	3.28422393475	3.74270305975	1.35948906349	5.35503887385	3.18668206887	1.50721243806
YLR467W	5391	0.3	0.3	0.3	0.0	0.0	0.0	0.0	0.0	0.0
YJL194W	1542	0.4	0.3	0.4	10.4172748578	20.8499999476	18.6861218748	15.4643243225	24.284787986	21.3678152454
YOL015W	1761	0.4	0.4	0.4	1.30311006982	2.40224602642	1.0788325788	0.0	0.187590328088	0.0179735725152
YDL070W	1917	0.5	0.3	0.4	40.5007561372	40.3101143869	55.8286011033	47.0134422238	34.8588374658	43.0440059188
YOR241W	1647	0.4	0.3	0.4	23.9958449105	30.3085561505	29.1260232693	31.297227196	41.4903140014	44.4504127224
YLR056W	1098	0.5	0.3	0.3	205.861127546	193.538110673	152.406963345	419.002041662	295.382095623	371.342552976
YPR039W	336	0.4	0.4	0.4	3.41484647761	6.29517150674	4.24067895373	0.486097278727	2.94952292646	3.76803109514
YMR054W	2673	0.5	0.3	0.3	25.135041588	34.7649845545	32.2797160912	23.7202378489	22.2632153252	24.4875502282
YKL110C	942	0.4	0.3	0.4	12.5863555948	18.1129860424	17.1427871081	28.0190186852	30.760205127	24.0241982563
YNL255C	462	0.7	0.3	0.4	215.238808286	381.525545864	236.107296899	1015.60746351	1309.02636546	889.32384811
YLR204W	336	0.4	0.3	0.4	35.6661743217	75.1223799806	63.610184306	57.7483567128	163.206935264	128.489860344
YML097C	1356	0.4	0.3	0.4	11.1880712521	17.990448837	15.8785697697	21.3435421074	26.7284201478	31.2779926305
YKR007W	555	0.3	0.3	0.3	12.6339064877	24.1371621016	14.5482031133	25.4263034961	54.9727300024	40.5480881309
YDL096C	327	0.3	0.3	0.3	0.0	0.0	0.0	0.0	0.0	0.0
YHR193C	525	0.8	0.3	0.3	514.078577287	641.402434481	472.54356768	2352.11973475	3130.33710907	2218.25497783
YBL099W	1638	0.7	0.3	0.3	166.948050016	306.81697436	1209.04052495	577.473595901	787.677480323	2430.94043022
YJR035W	3258	0.4	0.3	0.4	3.56088758951	6.96835682073	5.44250836869	3.85010529715	6.1127006751	6.46047320364
YOR126C	717	0.4	0.3	0.3	11.7352604196	11.6034848861	18.1061810837	23.9639856773	24.51765222	39.46500183
YGL027C	2502	0.5	0.4	0.3	41.527736008	37.7046051685	40.8768456782	53.6595442071	40.0908775712	49.8175276589
YOR119C	1455	0.5	0.3	0.3	12.0916075963	14.8280493388	21.2179675486	23.1691001503	23.4177930217	15.2710142693
YNL196C	897	0.4	0.3	0.4	0.0	0.0	0.0	0.0364166523194	0.157834002754	0.458716828974
YNL187W	1074	0.3	0.3	0.3	3.67980973627	3.67628637713	6.19123333282	1.15577095992	0.944726151493	1.2967079076
YMR141C	309	0.4	0.4	0.4	0.412581235699	0.912698004864	0.512358190741	0.0	0.0	0.102431913266
YMR101C	1032	0.4	0.4	0.4	0.247068995797	0.409918144625	1.07386702187	0.28487561451	0.777393639533	1.6868511298
YCL045C	2283	0.5	0.3	0.4	61.873089281	62.1366240919	57.9045547895	114.208459823	97.1236686465	119.230208635
YCR061W	1896	0.4	0.3	0.3	19.9703680083	40.9797071756	14.7797502776	38.6268895815	40.857737416	24.7235306097
YOR199W	330	0.3	0.3	0.4	0.0	0.427308611367	0.0	0.296961246641	0.0	0.287740556356
YPR115W	3252	0.4	0.3	0.4	11.3688205815	15.4800822587	27.9443182224	7.9655379903	8.62000796221	21.2761667225
