585	YAL023C	chrI	-	106271	108551	106271	108551	1	106271,	108551,	0	YAL023C	cmpl	cmpl	0,
585	YAL022C	chrI	-	108876	110430	108876	110430	1	108876,	110430,	0	YAL022C	cmpl	cmpl	0,
585	YAL021C	chrI	-	110845	113359	110845	113359	1	110845,	113359,	0	YAL021C	cmpl	cmpl	0,
585	YAL020C	chrI	-	113613	114615	113613	114615	1	113613,	114615,	0	YAL020C	cmpl	cmpl	0,
585	YAL019W-A	chrI	+	114249	114819	114249	114819	1	114249,	114819,	0	YAL019W-A	cmpl	cmpl	0,
585	YAL019W	chrI	+	114918	118314	114918	118314	1	114918,	118314,	0	YAL019W	cmpl	cmpl	0,
585	YAL018C	chrI	-	118563	119541	118563	119541	1	118563,	119541,	0	YAL018C	cmpl	cmpl	0,
585	YAL017W	chrI	+	120224	124295	120224	124295	1	120224,	124295,	0	YAL017W	cmpl	cmpl	0,
585	YAL016C-B	chrI	-	124306	124492	124306	124492	1	124306,	124492,	0	YAL016C-B	cmpl	cmpl	0,
585	YAL016C-A	chrI	-	124754	125069	124754	125069	1	124754,	125069,	0	YAL016C-A	cmpl	cmpl	0,
585	YAL016W	chrI	+	124878	126786	124878	126786	1	124878,	126786,	0	YAL016W	cmpl	cmpl	0,
585	YAL015C	chrI	-	126902	128102	126902	128102	1	126902,	128102,	0	YAL015C	cmpl	cmpl	0,
585	YAL014C	chrI	-	128251	129019	128251	129019	1	128251,	129019,	0	YAL014C	cmpl	cmpl	0,
585	YAL013W	chrI	+	129269	130487	129269	130487	1	129269,	130487,	0	YAL013W	cmpl	cmpl	0,
586	YAL011W	chrI	+	132198	134076	132198	134076	1	132198,	134076,	0	YAL011W	cmpl	cmpl	0,
586	YAL010C	chrI	-	134183	135665	134183	135665	1	134183,	135665,	0	YAL010C	cmpl	cmpl	0,
586	YAL009W	chrI	+	135853	136633	135853	136633	1	135853,	136633,	0	YAL009W	cmpl	cmpl	0,
586	YAL008W	chrI	+	136913	137510	136913	137510	1	136913,	137510,	0	YAL008W	cmpl	cmpl	0,
586	YAL007C	chrI	-	137697	138345	137697	138345	1	137697,	138345,	0	YAL007C	cmpl	cmpl	0,
586	tP(UGG)A	chrI	+	139151	139254	139254	139254	2	139151,139218,	139187,139254,	0	tP(UGG)A	none	none	-1,-1,
586	YAL005C	chrI	-	139502	141431	139502	141431	1	139502,	141431,	0	YAL005C	cmpl	cmpl	0,
586	YAL004W	chrI	+	140759	141407	140759	141407	1	140759,	141407,	0	YAL004W	cmpl	cmpl	0,
586	YAL003W	chrI	+	142173	143160	142173	143160	2	142173,142619,	142253,143160,	0	YAL003W	cmpl	cmpl	0,1,
586	snR18	chrI	+	142366	142468	142468	142468	1	142366,	142468,	0	snR18	none	none	-1,
586	YAL002W	chrI	+	143706	147531	143706	147531	1	143706,	147531,	0	YAL002W	cmpl	cmpl	0,
586	YAL001C	chrI	-	147593	151166	147593	151166	2	147593,151096,	151006,151166,	0	YAL001C	cmpl	cmpl	2,0,
586	YAR002W	chrI	+	152256	153876	152256	153876	1	152256,	153876,	0	YAR002W	cmpl	cmpl	0,
586	YAR002C-A	chrI	-	154064	154724	154064	154724	1	154064,	154724,	0	YAR002C-A	cmpl	cmpl	0,
586	YAR003W	chrI	+	155004	156285	155004	156285	1	155004,	156285,	0	YAR003W	cmpl	cmpl	0,
586	YAR007C	chrI	-	156753	158619	156753	158619	1	156753,	158619,	0	YAR007C	cmpl	cmpl	0,
586	YAR008W	chrI	+	158965	159793	158965	159793	1	158965,	159793,	0	YAR008W	cmpl	cmpl	0,
586	YAR009C	chrI	-	160596	164187	160596	164187	1	160596,	164187,	0	YAR009C	cmpl	cmpl	0,
586	YAR010C	chrI	-	164543	165866	164543	165866	1	164543,	165866,	0	YAR010C	cmpl	cmpl	0,
586	tA(UGC)A	chrI	+	166266	166339	166339	166339	1	166266,	166339,	0	tA(UGC)A	none	none	-1,
586	YAR014C	chrI	-	166741	168871	166741	168871	1	166741,	168871,	0	YAR014C	cmpl	cmpl	0,
586	YAR015W	chrI	+	169374	170295	169374	170295	1	169374,	170295,	0	YAR015W	cmpl	cmpl	0,
586	YAR018C	chrI	-	170395	171703	170395	171703	1	170395,	171703,	0	YAR018C	cmpl	cmpl	0,
586	YAR019C	chrI	-	172210	175135	172210	175135	1	172210,	175135,	0	YAR019C	cmpl	cmpl	0,
586	YAR019W-A	chrI	+	174997	175330	174997	175330	1	174997,	175330,	0	YAR019W-A	cmpl	cmpl	0,
586	YAR020C	chrI	-	176855	177023	176855	177023	1	176855,	177023,	0	YAR020C	cmpl	cmpl	0,
586	YAR023C	chrI	-	179280	179820	179280	179820	1	179280,	179820,	0	YAR023C	cmpl	cmpl	0,
586	tL(CAA)A	chrI	+	181140	181254	181254	181254	2	181140,181210,	181178,181254,	0	tL(CAA)A	none	none	-1,-1,
586	tS(AGA)A	chrI	-	182521	182603	182603	182603	1	182521,	182603,	0	tS(AGA)A	none	none	-1,
586	YAR027W	chrI	+	183769	184477	183769	184477	1	183769,	184477,	0	YAR027W	cmpl	cmpl	0,
586	YAR028W	chrI	+	184891	185596	184891	185596	1	184891,	185596,	0	YAR028W	cmpl	cmpl	0,
586	YAR029W	chrI	+	186320	186545	186320	186545	1	186320,	186545,	0	YAR029W	cmpl	cmpl	0,
586	YAR030C	chrI	-	186511	186853	186511	186853	1	186511,	186853,	0	YAR030C	cmpl	cmpl	0,
586	YAR031W	chrI	+	186835	187732	186835	187732	1	186835,	187732,	0	YAR031W	cmpl	cmpl	0,
586	YAR033W	chrI	+	188106	188811	188106	188811	1	188106,	188811,	0	YAR033W	cmpl	cmpl	0,
586	YAR035W	chrI	+	190192	192256	190192	192256	1	190192,	192256,	0	YAR035W	cmpl	cmpl	0,
586	YAR035C-A	chrI	-	192336	192417	192336	192417	1	192336,	192417,	0	YAR035C-A	cmpl	cmpl	0,
586	YAR042W	chrI	+	192618	196185	192618	196185	1	192618,	196185,	0	YAR042W	cmpl	cmpl	0,
586	YAR047C	chrI	-	201466	201787	201466	201787	1	201466,	201787,	0	YAR047C	cmpl	cmpl	0,
586	YAR050W	chrI	+	203402	208016	203402	208016	1	203402,	208016,	0	YAR050W	cmpl	cmpl	0,
586	YAR053W	chrI	+	208366	208663	208366	208663	1	208366,	208663,	0	YAR053W	cmpl	cmpl	0,
586	YAR060C	chrI	-	217156	217492	217156	217492	1	217156,	217492,	0	YAR060C	cmpl	cmpl	0,
586	YAR061W	chrI	+	218139	218343	218343	218343	1	218139,	218343,	0	YAR061W	none	none	-1,
586	YAR062W	chrI	+	218548	219145	219145	219145	1	218548,	219145,	0	YAR062W	none	none	-1,
586	YAR064W	chrI	+	220197	220497	220197	220497	1	220197,	220497,	0	YAR064W	cmpl	cmpl	0,
586	YAR066W	chrI	+	221048	221660	221048	221660	1	221048,	221660,	0	YAR066W	cmpl	cmpl	0,
586	YAR068W	chrI	+	222405	222891	222405	222891	1	222405,	222891,	0	YAR068W	cmpl	cmpl	0,
586	YAR069C	chrI	-	224010	224304	224010	224304	1	224010,	224304,	0	YAR069C	cmpl	cmpl	0,
586	YAR070C	chrI	-	224562	224862	224562	224862	1	224562,	224862,	0	YAR070C	cmpl	cmpl	0,
586	YAR071W	chrI	+	225459	226863	225459	226863	1	225459,	226863,	0	YAR071W	cmpl	cmpl	0,
586	YAR073W	chrI	+	227741	228953	227741	228953	1	227741,	228953,	0	YAR073W	cmpl	cmpl	0,
586	YAR075W	chrI	+	228843	229317	228843	229317	1	228843,	229317,	0	YAR075W	cmpl	cmpl	0,
585	tP(UGG)Q	chrM	+	730	802	802	802	1	730,	802,	0	tP(UGG)Q	none	none	-1,
585	Q0010	chrM	+	3951	4338	3951	4338	1	3951,	4338,	0	Q0010	cmpl	cmpl	0,
585	Q0017	chrM	+	4253	4415	4253	4415	1	4253,	4415,	0	Q0017	cmpl	cmpl	0,
585	15S_rRNA	chrM	+	6545	8194	8194	8194	1	6545,	8194,	0	15S_rRNA	none	none	-1,
585	tW(UCA)Q	chrM	+	9373	9447	9447	9447	1	9373,	9447,	0	tW(UCA)Q	none	none	-1,
585	Q0032	chrM	+	11666	11957	11666	11957	1	11666,	11957,	0	Q0032	cmpl	cmpl	0,
585	Q0055	chrM	+	13817	18830	13817	18830	2	13817,16434,	13986,18830,	0	Q0055	cmpl	cmpl	0,2,
585	Q0065	chrM	+	13817	21935	13817	21935	4	13817,16434,18953,20507,	13986,16470,18991,21935,	0	Q0065	cmpl	cmpl	0,2,2,0,
585	Q0045	chrM	+	13817	26701	13817	26701	8	13817,16434,18953,20507,21994,23611,25317,26228,	13986,16470,18991,20984,22246,23746,25342,26701,	0	Q0045	cmpl	cmpl	0,2,2,0,0,0,0,2,
585	Q0070	chrM	+	13817	23167	13817	23167	5	13817,16434,18953,20507,21994,	13986,16470,18991,20984,23167,	0	Q0070	cmpl	cmpl	0,2,2,0,0,
585	Q0050	chrM	+	13817	16322	13817	16322	1	13817,	16322,	0	Q0050	cmpl	cmpl	0,
585	Q0060	chrM	+	13817	19996	13817	19996	3	13817,16434,18953,	13986,16470,19996,	0	Q0060	cmpl	cmpl	0,2,2,
585	Q0075	chrM	+	24155	25255	24155	25255	2	24155,24905,	24870,25255,	0	Q0075	cmpl	cmpl	0,2,
585	Q0080	chrM	+	27665	27812	27665	27812	1	27665,	27812,	0	Q0080	cmpl	cmpl	0,
585	Q0085	chrM	+	28486	29266	28486	29266	1	28486,	29266,	0	Q0085	cmpl	cmpl	0,
585	Q0092	chrM	+	30873	31014	30873	31014	1	30873,	31014,	0	Q0092	cmpl	cmpl	0,
585	tE(UUC)Q	chrM	+	35372	35444	35444	35444	1	35372,	35444,	0	tE(UUC)Q	none	none	-1,
585	Q0110	chrM	+	36539	38579	36539	38579	2	36539,37722,	36954,38579,	0	Q0110	cmpl	cmpl	0,2,
585	Q0105	chrM	+	36539	43647	36539	43647	6	36539,37722,39140,40840,42507,43296,	36954,37736,39217,41090,42558,43647,	0	Q0105	cmpl	cmpl	0,2,0,1,0,0,
585	Q0120	chrM	+	36539	42251	36539	42251	4	36539,37722,39140,40840,	36954,37736,39217,42251,	0	Q0120	cmpl	cmpl	0,2,0,1,
585	Q0115	chrM	+	36539	40265	36539	40265	3	36539,37722,39140,	36954,37736,40265,	0	Q0115	cmpl	cmpl	0,2,0,
585	Q0130	chrM	+	46722	46953	46722	46953	1	46722,	46953,	0	Q0130	cmpl	cmpl	0,
585	tS(UGA)Q2	chrM	+	48200	48290	48290	48290	1	48200,	48290,	0	tS(UGA)Q2	none	none	-1,
585	Q0140	chrM	+	48900	50097	48900	50097	1	48900,	50097,	0	Q0140	cmpl	cmpl	0,
585	Q0142	chrM	+	51051	51228	51051	51228	1	51051,	51228,	0	Q0142	cmpl	cmpl	0,
585	Q0143	chrM	+	51276	51429	51276	51429	1	51276,	51429,	0	Q0143	cmpl	cmpl	0,
585	Q0144	chrM	+	54108	54438	54108	54438	1	54108,	54438,	0	Q0144	cmpl	cmpl	0,
585	21S_rRNA	chrM	+	58008	62447	62447	62447	2	58008,61867,	60724,62447,	0	21S_rRNA	none	none	-1,-1,
585	Q0160	chrM	+	61021	61729	61021	61729	1	61021,	61729,	0	Q0160	cmpl	cmpl	0,
585	tT(UGU)Q1	chrM	+	63861	63937	63937	63937	1	63861,	63937,	0	tT(UGU)Q1	none	none	-1,
585	tC(GCA)Q	chrM	+	64414	64490	64490	64490	1	64414,	64490,	0	tC(GCA)Q	none	none	-1,
585	tH(GUG)Q	chrM	+	64595	64670	64670	64670	1	64595,	64670,	0	tH(GUG)Q	none	none	-1,
585	Q0182	chrM	+	65769	66174	65769	66174	1	65769,	66174,	0	Q0182	cmpl	cmpl	0,
585	tL(UAA)Q	chrM	+	66094	66179	66179	66179	1	66094,	66179,	0	tL(UAA)Q	none	none	-1,
585	tQ(UUG)Q	chrM	+	66209	66285	66285	66285	1	66209,	66285,	0	tQ(UUG)Q	none	none	-1,
585	tK(UUU)Q	chrM	+	67060	67134	67134	67134	1	67060,	67134,	0	tK(UUU)Q	none	none	-1,
585	tR(UCU)Q1	chrM	+	67308	67381	67381	67381	1	67308,	67381,	0	tR(UCU)Q1	none	none	-1,
585	tG(UCC)Q	chrM	+	67467	67542	67542	67542	1	67467,	67542,	0	tG(UCC)Q	none	none	-1,
585	tD(GUC)Q	chrM	+	68321	68396	68396	68396	1	68321,	68396,	0	tD(GUC)Q	none	none	-1,
585	tS(GCU)Q1	chrM	+	69202	69288	69288	69288	1	69202,	69288,	0	tS(GCU)Q1	none	none	-1,
585	tR(ACG)Q2	chrM	+	69288	69362	69362	69362	1	69288,	69362,	0	tR(ACG)Q2	none	none	-1,
585	tA(UGC)Q	chrM	+	69845	69921	69921	69921	1	69845,	69921,	0	tA(UGC)Q	none	none	-1,
585	tI(GAU)Q	chrM	+	70161	70237	70237	70237	1	70161,	70237,	0	tI(GAU)Q	none	none	-1,
585	tY(GUA)Q	chrM	+	70823	70907	70907	70907	1	70823,	70907,	0	tY(GUA)Q	none	none	-1,
585	tN(GUU)Q	chrM	+	71432	71503	71503	71503	1	71432,	71503,	0	tN(GUU)Q	none	none	-1,
585	tM(CAU)Q1	chrM	+	72629	72705	72705	72705	1	72629,	72705,	0	tM(CAU)Q1	none	none	-1,
585	Q0250	chrM	+	73757	74513	73757	74513	1	73757,	74513,	0	Q0250	cmpl	cmpl	0,
585	Q0255	chrM	+	74494	75984	74494	75984	3	74494,75662,75903,	75622,75872,75984,	0	Q0255	cmpl	cmpl	0,0,0,
585	tF(GAA)Q	chrM	+	77430	77505	77505	77505	1	77430,	77505,	0	tF(GAA)Q	none	none	-1,
585	tT(XXX)Q2	chrM	-	78088	78162	78162	78162	1	78088,	78162,	0	tT(XXX)Q2	none	none	-1,
585	tV(UAC)Q	chrM	+	78532	78608	78608	78608	1	78532,	78608,	0	tV(UAC)Q	none	none	-1,
585	Q0275	chrM	+	79212	80022	79212	80022	1	79212,	80022,	0	Q0275	cmpl	cmpl	0,
585	tM(CAU)Q2	chrM	+	85034	85112	85112	85112	1	85034,	85112,	0	tM(CAU)Q2	none	none	-1,
585	RPM1	chrM	+	85294	85777	85777	85777	1	85294,	85777,	0	RPM1	none	none	-1,
585	Q0297	chrM	+	85553	85709	85553	85709	1	85553,	85709,	0	Q0297	cmpl	cmpl	0,
73	YER054C	chrV	-	262051	263698	262051	263698	1	262051,	263698,	0	YER054C	cmpl	cmpl	0,
73	YER114C	chrV	-	390589	393712	390589	393712	1	390589,	393712,	0	YER114C	cmpl	cmpl	0,
73	YER169W	chrV	+	523368	525759	523368	525759	1	523368,	525759,	0	YER169W	cmpl	cmpl	0,
585	YEL077C	chrV	-	263	4097	263	4097	1	263,	4097,	0	YEL077C	cmpl	cmpl	0,
585	YEL077W-A	chrV	+	629	1112	629	1112	1	629,	1112,	0	YEL077W-A	cmpl	cmpl	0,
585	YEL076C-A	chrV	-	4184	5114	4184	5114	2	4184,4601,	4322,5114,	0	YEL076C-A	cmpl	cmpl	0,0,
585	YEL076C	chrV	-	4463	5114	4463	5114	1	4463,	5114,	0	YEL076C	cmpl	cmpl	0,
585	YEL075W-A	chrV	+	4869	5481	4869	5481	1	4869,	5481,	0	YEL075W-A	cmpl	cmpl	0,
585	YEL075C	chrV	-	5344	5713	5344	5713	1	5344,	5713,	0	YEL075C	cmpl	cmpl	0,
585	YEL074W	chrV	+	6125	6464	6125	6464	1	6125,	6464,	0	YEL074W	cmpl	cmpl	0,
585	YEL073C	chrV	-	7229	7553	7229	7553	1	7229,	7553,	0	YEL073C	cmpl	cmpl	0,
585	YEL072W	chrV	+	13719	14415	13719	14415	1	13719,	14415,	0	YEL072W	cmpl	cmpl	0,
585	YEL071W	chrV	+	16354	17845	16354	17845	1	16354,	17845,	0	YEL071W	cmpl	cmpl	0,
585	YEL070W	chrV	+	19588	21097	19588	21097	1	19588,	21097,	0	YEL070W	cmpl	cmpl	0,
585	YEL069C	chrV	-	21536	23231	21536	23231	1	21536,	23231,	0	YEL069C	cmpl	cmpl	0,
585	YEL068C	chrV	-	25645	25978	25645	25978	1	25645,	25978,	0	YEL068C	cmpl	cmpl	0,
585	YEL067C	chrV	-	26188	26776	26188	26776	1	26188,	26776,	0	YEL067C	cmpl	cmpl	0,
585	YEL066W	chrV	+	26666	27206	26666	27206	1	26666,	27206,	0	YEL066W	cmpl	cmpl	0,
585	YEL065W	chrV	+	27656	29543	27656	29543	1	27656,	29543,	0	YEL065W	cmpl	cmpl	0,
585	YEL064C	chrV	-	29796	31239	29796	31239	1	29796,	31239,	0	YEL064C	cmpl	cmpl	0,
585	YEL063C	chrV	-	31693	33466	31693	33466	1	31693,	33466,	0	YEL063C	cmpl	cmpl	0,
585	YEL062W	chrV	+	34406	36254	34406	36254	1	34406,	36254,	0	YEL062W	cmpl	cmpl	0,
585	YEL061C	chrV	-	36534	39537	36534	39537	1	36534,	39537,	0	YEL061C	cmpl	cmpl	0,
585	YEL060C	chrV	-	40045	41953	40045	41953	1	40045,	41953,	0	YEL060C	cmpl	cmpl	0,
585	YEL059C-A	chrV	-	42399	42624	42399	42624	1	42399,	42624,	0	YEL059C-A	cmpl	cmpl	0,
585	YEL059W	chrV	+	42651	42960	42651	42960	1	42651,	42960,	0	YEL059W	cmpl	cmpl	0,
585	YEL058W	chrV	+	43251	44925	43251	44925	1	43251,	44925,	0	YEL058W	cmpl	cmpl	0,
585	YEL057C	chrV	-	45019	45721	45019	45721	1	45019,	45721,	0	YEL057C	cmpl	cmpl	0,
585	YEL056W	chrV	+	47167	48373	47167	48373	1	47167,	48373,	0	YEL056W	cmpl	cmpl	0,
585	YEL055C	chrV	-	48470	51539	48470	51539	1	48470,	51539,	0	YEL055C	cmpl	cmpl	0,
585	snR80	chrV	-	52149	52320	52320	52320	1	52149,	52320,	0	snR80	none	none	-1,
585	YEL054C	chrV	-	52720	53218	52720	53218	1	52720,	53218,	0	YEL054C	cmpl	cmpl	0,
585	YEL053W-A	chrV	+	52907	53255	52907	53255	1	52907,	53255,	0	YEL053W-A	cmpl	cmpl	0,
585	YEL053C	chrV	-	53900	56102	53900	56102	1	53900,	56102,	0	YEL053C	cmpl	cmpl	0,
585	YEL052W	chrV	+	56570	58100	56570	58100	1	56570,	58100,	0	YEL052W	cmpl	cmpl	0,
585	YEL051W	chrV	+	58377	59148	58377	59148	1	58377,	59148,	0	YEL051W	cmpl	cmpl	0,
585	YEL050W-A	chrV	+	59548	59740	59548	59740	1	59548,	59740,	0	YEL050W-A	cmpl	cmpl	0,
585	YEL050C	chrV	-	59669	60851	59669	60851	1	59669,	60851,	0	YEL050C	cmpl	cmpl	0,
585	snR67	chrV	+	61351	61433	61433	61433	1	61351,	61433,	0	snR67	none	none	-1,
585	snR53	chrV	+	61698	61789	61789	61789	1	61698,	61789,	0	snR53	none	none	-1,
585	tG(GCC)E	chrV	-	61889	61960	61960	61960	1	61889,	61960,	0	tG(GCC)E	none	none	-1,
585	YEL049W	chrV	+	63727	64090	63727	64090	1	63727,	64090,	0	YEL049W	cmpl	cmpl	0,
585	YEL048C	chrV	-	64708	65167	64708	65167	1	64708,	65167,	0	YEL048C	cmpl	cmpl	0,
585	YEL047C	chrV	-	65384	66797	65384	66797	1	65384,	66797,	0	YEL047C	cmpl	cmpl	0,
585	YEL046C	chrV	-	67628	68792	67628	68792	1	67628,	68792,	0	YEL046C	cmpl	cmpl	0,
585	YEL045C	chrV	-	68839	69265	68839	69265	1	68839,	69265,	0	YEL045C	cmpl	cmpl	0,
585	YEL044W	chrV	+	69756	70257	69756	70257	1	69756,	70257,	0	YEL044W	cmpl	cmpl	0,
585	YEL043W	chrV	+	70477	73348	70477	73348	1	70477,	73348,	0	YEL043W	cmpl	cmpl	0,
585	YEL042W	chrV	+	73770	75327	73770	75327	1	73770,	75327,	0	YEL042W	cmpl	cmpl	0,
585	YEL041W	chrV	+	75943	77431	75943	77431	1	75943,	77431,	0	YEL041W	cmpl	cmpl	0,
585	YEL040W	chrV	+	78052	79456	78052	79456	1	78052,	79456,	0	YEL040W	cmpl	cmpl	0,
585	YEL039C	chrV	-	79635	79977	79635	79977	1	79635,	79977,	0	YEL039C	cmpl	cmpl	0,
585	YEL038W	chrV	+	80461	81145	80461	81145	1	80461,	81145,	0	YEL038W	cmpl	cmpl	0,
585	YEL037C	chrV	-	81406	82603	81406	82603	1	81406,	82603,	0	YEL037C	cmpl	cmpl	0,
585	YEL036C	chrV	-	83049	84552	83049	84552	1	83049,	84552,	0	YEL036C	cmpl	cmpl	0,
585	YEL035C	chrV	-	85044	85545	85044	85545	1	85044,	85545,	0	YEL035C	cmpl	cmpl	0,
585	YEL034C-A	chrV	-	85612	86215	85612	86215	1	85612,	86215,	0	YEL034C-A	cmpl	cmpl	0,
